case_id,continent,education_of_employee,has_job_experience,requires_job_training,no_of_employees,yr_of_estab,region_of_employment,prevailing_wage,unit_of_wage,full_time_position,case_status
764,1,0,1,0,643,1903,3,520.3733333333333,0,1,1
766,1,0,1,0,2933,2001,4,4788.179166666667,0,1,1
767,1,0,1,0,2193,2010,1,9621.652916666668,0,1,0
768,1,3,1,0,3329,1944,2,994.7233333333334,0,1,0
769,3,0,1,0,1081,1969,2,27.5583625,0,1,1
770,1,3,1,0,381,1998,1,1180.33,0,0,0
771,5,0,1,0,2735,2007,3,7.451666666666667,0,1,0
772,2,3,1,1,1338,2004,2,3842.7983333333336,0,1,0
773,2,0,1,0,94644,1985,4,2853.568333333333,0,1,0
774,2,1,1,0,2642,1998,4,983.9133333333333,0,1,0
775,1,3,1,0,210,1994,1,4701.761666666666,0,1,0
777,0,3,0,0,2037,1992,3,3055.3475,0,0,0
778,1,0,0,0,2252,1996,3,1176.6645833333334,0,1,0
779,3,0,0,0,2831,1977,3,0.976575,0,1,1
780,2,2,0,0,26901,1818,4,1682.8245833333333,0,1,1
781,1,0,1,0,473,2006,2,34.202620833333334,0,1,1
782,1,3,0,0,195,2004,2,5.479583333333333,0,1,1
783,1,3,1,0,1209,2001,1,1838.70875,0,1,0
784,1,0,1,0,1738,1978,2,3562.0525,0,1,0
785,1,0,1,0,249,2000,4,4539.839583333333,0,1,0
786,1,2,0,0,2935,1836,1,4695.00875,0,1,1
789,1,0,1,1,93173,2001,3,2721.7325,0,1,0
790,1,0,0,0,1856,2013,2,3434.815,0,1,1
791,2,3,1,0,2881,1929,2,3822.4070833333335,0,0,0
792,1,0,0,0,1341,2005,3,6377.254166666667,0,0,0
793,1,0,1,0,3120,1878,2,1498.515,0,1,0
794,2,1,0,0,9653,2003,4,1025.3795833333334,0,1,0
795,1,2,0,1,1856,2003,4,9529.812083333332,0,1,1
796,1,1,1,0,961,1940,2,1898.9479166666667,0,1,0
797,3,3,1,0,2098,1997,4,2876.855,0,1,1
798,1,3,1,1,1596,1930,4,4481.376666666666,0,1,0
800,1,3,1,0,5359,1907,2,966.0320833333334,0,1,0
801,1,0,1,0,1246,1984,4,5868.342083333333,0,0,0
802,1,3,1,0,2133,1978,3,4648.327083333334,0,1,0
803,2,3,1,0,1606,1989,2,753.48875,0,1,0
804,2,0,1,0,6284,1977,2,2591.795833333333,0,1,0
805,1,0,1,0,104317,1998,2,803.3016666666667,0,1,1
806,2,1,0,0,1662,1998,4,3843.1433333333334,0,1,0
807,1,3,0,0,1244,2011,3,605.0375,0,1,0
808,0,1,0,0,203,2012,3,3051.03,0,1,0
809,1,0,1,0,1428,1990,4,2945.013333333334,0,1,0
811,1,2,1,0,486,1993,1,1551.600416666667,0,1,1
812,2,3,1,0,2989,1954,4,3869.160416666667,0,1,0
813,2,3,1,0,4538,2008,3,3550.730833333333,0,1,0
814,1,0,1,0,3230,1875,3,5568.267916666667,0,1,0
815,3,2,0,1,16398,2009,4,1546.3062499999999,0,1,1
816,1,3,0,0,6118,1973,3,4374.964166666667,0,1,0
817,1,1,1,0,835,2005,4,778.3475,0,1,0
818,1,0,1,0,612,1999,2,574.3391666666666,0,1,1
819,1,0,1,0,423,1981,3,1353.3929166666667,0,1,0
820,2,0,1,1,2466,2012,3,3500.01375,0,1,0
822,1,0,0,0,1237,1951,4,4955.65125,0,1,0
823,1,3,1,0,1260,1994,3,3321.087916666667,0,1,0
824,3,0,0,0,3247,1871,3,4.40875,0,1,0
825,3,3,1,0,1607,2004,3,1621.4341666666667,0,0,1
826,1,0,1,0,226,2007,2,3692.9691666666663,0,1,0
827,1,0,1,0,7242,1976,0,6122.11625,0,1,1
828,1,3,1,0,2385,1981,2,1701.618333333333,0,1,0
829,1,0,0,1,3023,1983,3,4204.962916666666,0,1,1
830,1,2,0,0,453,2005,4,6002.049583333333,0,1,1
831,4,3,0,0,17838,1916,1,900.0758333333333,0,1,0
833,1,3,1,0,3135,1998,1,5326.097916666667,0,1,0
834,1,0,0,0,1245,1998,4,2925.42625,0,1,1
835,3,0,0,0,27752,2012,2,2061.4504166666666,0,1,0
836,1,0,0,0,1801,2007,4,4076.145,0,1,0
837,1,3,1,0,1189,2011,1,6003.077083333334,0,0,0
838,1,2,1,0,5630,2004,0,3096.56625,0,1,1
839,1,0,1,0,3863,2010,2,1621.3125,0,1,0
840,1,0,0,0,565,2014,4,4624.08625,0,1,0
841,2,1,1,0,2495,1981,4,263.44625,0,1,0
842,1,2,0,0,468,1908,3,5633.935833333333,0,1,1
844,3,0,0,0,1432,2011,1,5461.387916666667,0,1,1
845,3,3,1,0,252,1997,2,13.1328625,0,1,1
846,0,0,1,0,20,2001,2,4635.774583333333,0,1,0
847,1,3,0,0,2690,1994,3,1400.5912500000002,0,1,1
848,1,3,1,0,1244,2005,4,2435.047916666667,0,1,0
849,1,0,0,0,4432,1947,3,2681.6679166666668,0,1,1
850,1,0,0,0,545,2007,2,4884.702916666666,0,1,1
851,1,0,1,0,264,2005,0,865.2041666666668,0,1,1
852,1,3,1,0,696,2013,2,1761.5966666666666,0,1,0
853,3,1,1,0,2849,1997,1,4639.247083333333,0,1,0
855,1,0,1,0,2161,2005,3,3545.300416666667,0,1,0
856,1,0,0,0,2514,1955,1,3965.03375,0,0,0
857,1,2,1,0,5044,1992,1,896.3666666666667,0,1,1
858,1,2,0,0,291,2009,1,4183.791666666667,0,1,1
859,1,3,1,0,1312,2005,2,3774.3362500000003,0,1,0
860,5,2,0,0,2265,2000,2,3944.214583333333,0,1,1
861,1,0,1,0,3977,1958,2,2517.8170833333334,0,1,0
862,2,0,1,0,417,1994,1,1155.4054166666667,0,1,1
863,3,0,1,0,3735,2004,2,1542.11125,0,1,0
864,2,0,1,0,1045,1994,4,2679.965833333333,0,1,0
866,1,3,0,0,66191,1996,3,4996.175,0,0,1
867,3,3,0,0,2008,2011,2,1745.0891666666666,0,1,0
868,2,3,1,0,874,1994,4,207.19041666666666,0,1,0
869,3,0,1,0,2721,2005,4,4893.137083333333,0,1,0
870,1,3,0,0,1549,2000,3,2865.9691666666663,0,1,0
871,5,1,0,0,885,1979,4,1751.4929166666668,0,1,0
872,0,1,0,0,94603,1998,2,3878.6158333333333,0,1,0
873,3,2,0,0,1046,1999,4,27.521870833333335,0,1,1
874,4,0,0,0,1031,2012,3,22.493266666666667,0,1,1
875,1,0,1,0,565,1981,2,2831.418333333333,0,1,0
877,1,0,1,0,4208,1896,4,552.9891666666666,0,1,0
878,1,3,1,0,3529,1986,4,869.6341666666667,0,1,0
879,2,2,1,0,2928,1809,2,2374.7675,0,1,1
880,1,3,1,0,5275,2005,1,1170.2270833333334,0,1,0
881,3,0,1,0,2404,2007,0,4512.46,0,1,0
882,2,0,1,0,5208,2011,3,256.19458333333336,0,1,0
883,1,3,1,0,794,2008,1,5191.299583333333,0,1,0
884,3,0,0,0,400,1949,1,4683.06625,0,1,0
885,1,0,1,0,699,2007,2,1419.8225,0,1,0
886,1,0,0,0,6768,1998,4,261.96666666666664,0,1,0
888,1,0,1,0,4495,1962,3,6214.215833333333,0,1,1
889,1,0,1,0,4468,1972,0,7314.7375,0,1,1
890,1,0,0,0,1222,2005,1,116.48208333333334,0,1,1
891,1,3,1,0,2210,2000,1,8381.987083333333,0,1,0
892,1,3,1,0,3589,2007,3,4890.556250000001,0,1,0
893,2,1,0,1,1166,1996,1,2257.085,0,1,0
894,1,0,1,0,553,2005,3,2735.9975,0,1,0
895,3,3,1,0,1663,2011,3,4768.949166666666,0,0,0
896,2,3,1,0,2652,2005,4,1133.25,0,1,0
897,1,0,0,0,68,2004,3,1186.8958333333333,0,1,0
900,2,3,1,0,220,1984,2,4378.4574999999995,0,1,0
901,1,0,0,0,1430,1887,3,4418.005416666667,0,1,1
902,1,2,1,1,122255,2014,3,1752.0304166666667,0,1,1
903,1,0,0,0,2879,2000,3,5392.710416666667,0,1,0
904,1,0,1,0,22558,1946,3,11.928816666666668,0,1,1
905,1,3,1,0,1776,2008,3,4734.296666666666,0,0,0
906,3,3,1,0,424,2011,4,1629.1683333333333,0,1,0
907,1,1,0,1,640,1989,3,5801.252916666667,0,1,0
908,1,2,1,0,3592,1868,4,1969.4412499999999,0,1,1
909,1,3,1,0,1690,1838,3,10.573670833333333,0,1,0
911,3,3,0,0,3820,1976,2,3967.412083333333,0,0,0
912,1,0,1,0,92780,2012,4,10423.4625,0,1,0
913,2,0,1,0,5312,1999,4,1669.3204166666667,0,1,0
914,1,3,0,0,2277,2014,2,2593.5779166666666,0,1,0
915,1,0,0,0,3275,2006,2,5347.11125,0,0,1
916,1,3,0,0,400,1838,1,1632.7079166666665,0,0,0
917,2,1,1,0,2687,1998,2,1161.42,0,1,0
918,2,0,1,0,412,1989,3,4418.525416666666,0,1,0
919,2,0,1,1,1787,2012,3,4753.207083333334,0,1,0
920,5,0,0,1,187,2009,2,3343.3191666666667,0,1,1
922,1,3,1,0,1743,1913,2,6070.033333333333,0,0,0
923,0,0,0,0,2651,2006,4,11196.395833333334,0,1,0
924,1,3,0,0,333,1925,3,1209.65875,0,1,1
925,1,3,1,0,4653,1989,3,6412.263749999999,0,0,0
926,2,3,0,0,2504,2001,3,2797.1095833333334,0,1,0
927,1,3,1,0,1867,1999,3,2981.2070833333332,0,1,0
928,1,0,1,0,730,2007,1,1752.28875,0,0,0
929,1,3,0,0,2297,1817,3,7.607500000000001,0,1,0
930,1,3,1,0,2820,1869,2,4151.65875,0,0,0
931,2,3,1,0,2936,1998,2,1920.2808333333332,0,1,0
933,1,0,0,0,1844,1998,3,4628.73375,0,1,0
934,1,0,0,1,19023,2000,4,3076.4287499999996,0,1,1
935,2,3,1,1,2455,2006,4,4661.47375,0,1,0
936,1,3,1,0,3659,2006,2,2096.88,0,1,0
937,1,3,1,0,2638,1892,3,5813.354166666667,0,0,0
938,1,3,1,0,497,2007,2,4606.745833333333,0,1,0
939,3,0,1,0,3022,1869,2,16.90325,0,1,0
940,1,0,1,0,495,1951,0,1761.4633333333334,0,1,0
941,1,3,1,0,2958,1854,3,5040.0945833333335,0,1,0
942,5,3,0,1,2744,2007,2,4664.694166666667,0,1,0
944,1,0,1,0,3512,1965,1,3930.103333333333,0,1,1
945,1,0,0,0,2502,2005,2,7223.487916666666,0,1,0
946,1,0,0,1,2485,2012,3,5416.139583333334,0,1,0
947,1,3,1,0,100377,1988,3,3645.5820833333332,0,1,0
948,1,3,1,0,857,2001,1,4906.2625,0,1,0
949,1,0,1,0,5076,2000,3,3433.119166666667,0,1,0
950,2,3,1,0,785,1934,4,1199.10625,0,1,0
951,1,3,0,0,1768,1965,2,2076.8654166666665,0,1,0
952,1,3,1,0,6262,2013,4,4827.56125,0,0,1
953,1,0,0,0,5210,1966,4,3044.008333333333,0,1,0
955,1,0,1,1,20916,1999,3,5380.822916666667,0,1,1
956,1,3,0,0,2589,2008,1,4306.900416666666,0,1,0
957,2,3,1,0,1830,1996,3,1657.455,0,1,0
958,2,0,0,0,4724,1977,4,2250.8254166666666,0,1,0
959,1,0,0,0,8938,2010,4,3358.0608333333334,0,1,1
960,2,1,1,0,3524,1978,4,3030.7358333333336,0,1,0
961,3,1,0,0,1912,2007,4,2093.7933333333335,0,1,0
962,1,3,0,0,2604,2013,1,3502.0458333333336,0,0,0
963,1,1,1,1,1271,2005,3,777.6554166666666,0,1,0
964,2,1,1,0,2644,2004,4,1743.7733333333333,0,1,0
966,1,3,0,0,2702,1951,3,11197.406666666668,0,0,1
967,3,0,1,0,2980,2012,2,798.77625,0,1,1
968,1,3,1,0,603,1994,2,5.389583333333333,0,1,0
969,1,0,1,0,1456,1978,4,1840.8654166666665,0,1,1
970,3,0,1,0,3351,1998,4,6934.255833333334,0,1,1
971,4,0,0,0,2329,1981,3,3238.1966666666667,0,1,1
972,1,0,1,0,232,2005,4,2156.7829166666666,0,1,0
973,1,2,0,0,2253,1988,2,40.46418333333333,0,1,1
974,5,0,0,0,18,2010,3,5230.797916666666,0,1,1
975,5,3,1,1,3690,1890,3,2527.9220833333334,0,1,0
977,1,3,1,0,4100,1996,4,1985.7875000000001,0,1,0
978,1,3,0,0,2428,2004,4,3069.4737499999997,0,1,0
979,1,3,1,0,90,2006,2,3658.61125,0,1,0
980,1,0,1,0,1062,2001,2,6091.848333333332,0,1,0
981,1,0,1,1,3057,1917,1,1302.8104166666667,0,1,0
982,1,0,1,1,2558,2005,4,3070.897916666667,0,1,0
983,3,1,0,0,2835,1998,4,3161.78125,0,1,0
984,3,1,0,0,4979,2005,4,1643.7175,0,1,0
985,1,2,1,1,1845,1973,3,2744.366666666667,0,1,1
986,5,0,1,0,4877,1918,3,2894.9829166666664,0,1,0
988,1,3,1,0,195,1993,3,4447.657916666666,0,1,0
989,1,3,1,0,1699,1991,2,5610.347916666667,0,1,0
990,0,2,1,0,1885,2004,4,2987.0887500000003,0,1,1
991,2,2,0,0,1468,1994,2,448.87166666666667,0,1,1
992,1,2,0,0,2370,2003,3,314.9008333333333,0,0,1
993,2,1,0,0,471,2012,4,1590.6479166666668,0,1,0
994,1,0,0,0,2821,1983,1,3273.31625,0,1,0
995,3,0,1,0,762,1962,3,1216.05125,0,1,1
996,3,0,0,1,1578,1996,3,4415.1258333333335,0,1,1
997,1,2,1,0,1751,1968,1,954.8491666666667,0,1,1
999,1,0,0,0,2801,1996,2,11600.413333333332,0,1,0
1000,1,0,1,0,3865,1995,1,1714.495,0,1,0
1001,1,0,1,0,606,2006,2,7570.102083333334,0,0,1
1002,2,0,1,0,1400,1837,4,1794.0475,0,1,1
1003,3,3,1,0,395,1977,4,2048.2320833333333,0,1,0
1004,1,0,0,0,13763,1997,4,4233.95125,0,1,1
1005,3,3,0,0,5002,1997,4,4263.329583333333,0,1,1
1006,1,0,0,0,3062,2003,4,6031.045416666667,0,1,0
1007,1,3,1,0,1610,2008,4,936.6424999999999,0,1,0
1008,1,3,0,0,1582,1938,3,7777.707083333334,0,1,1
1011,3,3,1,0,4212,1946,3,4051.6908333333336,0,1,0
1012,1,2,0,0,2567,1980,1,4355.350833333333,0,1,1
1013,1,0,0,1,1795,1983,3,2458.094583333333,0,1,0
1014,1,0,1,0,2343,1997,0,4889.430833333333,0,1,1
1015,2,1,1,1,1252,2001,3,3036.0479166666664,0,1,0
1016,1,2,1,0,1152,1993,2,41.039425,0,1,1
1017,1,0,0,0,1801,1911,1,5060.31375,0,1,1
1018,1,0,1,0,31378,2005,3,5200.9766666666665,0,0,0
1019,1,3,1,0,2504,2003,2,3000.3241666666668,0,1,0
1020,2,0,1,0,3057,1999,3,3968.727083333333,0,1,1
1022,1,0,1,0,424,2006,4,372.32625,0,1,0
1023,1,2,1,0,3412,1977,2,605.7208333333333,0,1,1
1024,1,0,1,0,1322,1985,2,2185.8241666666668,0,1,0
1025,1,0,0,0,3590,2001,2,2119.4258333333332,0,1,0
1026,3,2,1,1,2668,1870,2,5121.340416666667,0,1,1
1027,1,3,0,1,3771,1999,3,2246.210833333333,0,1,0
1028,1,3,0,0,2043,1972,1,8547.687916666668,0,1,0
1029,1,3,0,0,1043,1968,3,5787.822916666667,0,1,0
1030,1,3,0,1,2026,2006,3,6775.043333333334,0,1,0
1031,1,3,0,0,1140,1981,4,6410.609583333334,0,1,0
1033,1,1,0,0,605,1996,2,0.7281124999999999,0,1,0
1034,1,1,0,0,1415,2008,2,6298.030833333333,0,1,0
1035,2,0,1,0,4663,1961,4,3197.853333333333,0,1,0
1036,1,0,1,0,896,1994,2,2776.181666666667,0,1,0
1037,2,1,1,1,5297,1998,4,1586.9312499999999,0,1,0
1038,1,3,1,0,151090,2000,4,2994.5495833333334,0,1,0
1039,3,3,1,0,1785,2004,4,436.1408333333333,0,1,1
1040,1,1,1,0,969,1994,4,3657.08375,0,1,0
1041,3,0,0,0,3876,1987,4,3191.4812500000003,0,1,1
1042,1,0,1,0,2742,1987,4,5099.0304166666665,0,1,1
1044,2,1,1,0,1885,1999,2,604.7941666666667,0,1,0
1045,1,0,0,0,512,1950,2,2551.9179166666668,0,1,1
1046,1,3,1,0,4231,2004,2,250.36625,0,1,0
1047,1,3,1,0,13012,1971,3,3723.5125000000003,0,1,0
1048,1,3,0,0,337,1882,1,3918.847916666667,0,1,0
1049,3,3,1,0,3356,1960,3,1624.5112499999998,0,1,0
1050,2,1,1,0,128164,1992,4,1803.87375,0,1,0
1051,1,2,1,0,852,1953,4,796.4870833333333,0,1,1
1052,1,3,0,0,1510,1997,1,6764.037083333334,0,1,0
1053,1,2,1,0,2311,1980,2,3031.2083333333335,0,1,1
1055,1,2,1,0,293,1997,1,4521.400833333333,0,1,1
1056,0,0,0,0,2811,2007,1,6386.3425,0,1,0
1057,2,3,1,0,1552,1998,4,3218.4625,0,1,0
1058,1,0,0,1,2227,2006,3,7647.032916666667,0,1,0
1059,1,0,1,0,673,2005,3,4691.839583333333,0,1,0
1060,1,2,1,0,3372,1885,1,5224.372083333333,0,1,1
1061,3,0,0,0,2820,1968,3,11.431966666666668,0,1,0
1062,4,0,0,0,3215,1986,4,1887.2612499999998,0,1,0
1063,1,3,1,1,988,2002,2,3104.072083333333,0,1,1
1064,1,0,1,0,913,1832,4,506.91,0,1,0
1066,2,0,0,1,5789,1962,4,1064.65625,0,1,0
1067,1,3,1,1,626,1981,3,3594.379166666667,0,1,0
1068,1,0,0,0,1174,1998,4,1111.2275,0,1,1
1069,2,0,1,0,2732,1969,4,6482.145833333333,0,1,0
1070,2,3,0,0,1446,2000,4,21.314062500000002,0,1,1
1071,1,3,0,0,17057,2009,1,18.562079166666667,0,0,0
1072,1,3,1,0,497,2013,1,4507.30875,0,1,0
1073,1,0,1,0,2732,2001,4,19.437329166666668,0,1,1
1074,3,3,1,0,2316,2004,3,1473.3999999999999,0,0,0
1075,1,3,1,0,1228,2005,1,5354.3862500000005,0,1,0
1077,2,3,1,0,776,2003,2,3937.4029166666664,0,1,0
1078,2,2,0,0,1247,1899,4,3802.00625,0,1,1
1079,4,3,0,0,5459,1989,2,4487.263333333333,0,1,0
1080,3,3,0,0,1215,2002,3,5619.828750000001,0,0,0
1081,1,3,1,1,3387,2005,4,2404.61125,0,1,0
1082,2,3,0,0,1088,2010,2,1197.0975,0,1,1
1083,3,3,1,0,881,1988,3,3390.63125,0,0,0
1084,3,3,1,0,3583,1990,3,885.6591666666667,0,0,0
1085,1,2,1,0,4655,2003,2,8075.184166666667,0,1,1
1086,1,3,1,0,4567,1899,2,3659.8120833333337,0,1,0
1088,3,0,0,0,1008,1838,2,3025.834166666667,0,1,1
1089,1,0,1,0,2712,1908,2,2185.023333333333,0,1,0
1090,1,1,0,1,163,1999,4,2499.0108333333333,0,1,0
1091,1,0,0,0,72,2007,2,1406.8579166666666,0,1,0
1092,1,0,0,0,2848,1935,2,5265.90625,0,1,0
1093,1,0,0,0,1863,1998,3,3479.987916666667,0,0,0
1094,2,0,1,1,364,2013,4,9295.75625,0,0,0
1095,2,0,1,0,2175,1890,4,1109.1566666666665,0,1,1
1096,3,0,1,0,2429,2003,2,5609.186666666667,0,1,1
1097,1,3,0,0,3586,1997,3,4437.819583333333,0,1,0
1099,1,3,1,0,1985,2004,4,7521.804166666666,0,1,0
1100,3,0,1,0,730,2002,2,2293.2570833333334,0,1,0
1101,2,0,1,0,91,2011,2,2313.3770833333333,0,1,0
1102,3,0,1,0,88326,2007,3,873.0920833333333,0,1,0
1103,1,2,1,0,1977,2008,1,4023.9187500000003,0,1,1
1104,1,2,1,0,450,1961,3,8757.437083333332,0,1,1
1105,1,1,0,0,4415,2001,4,1155.2558333333334,0,1,0
1106,1,0,1,1,364,1975,3,2814.08375,0,1,1
1107,3,0,1,0,5292,2003,4,3968.9570833333332,0,1,1
1108,1,3,1,1,955,2008,4,1263.7816666666665,0,1,0
1110,1,0,1,0,1264,2011,2,5120.44,0,1,0
1111,1,1,0,0,475,1992,1,6.4070833333333335,0,1,0
1112,5,2,1,0,657,1968,4,15.650141666666668,0,1,1
1113,1,1,0,1,1019,1997,4,3912.36,0,1,0
1114,1,2,0,1,1199,2009,4,4.294583333333333,0,1,1
1115,2,3,0,0,780,2012,2,801.5766666666667,0,1,0
1116,1,0,0,0,3692,2000,4,5252.95625,0,1,1
1117,1,0,1,0,2373,1921,1,4086.771666666667,0,1,1
1118,3,3,0,0,2018,2008,1,8737.519583333333,0,1,0
1119,2,3,1,0,1068,1998,3,541.4495833333334,0,1,0
1123,2,0,0,0,1961,1964,1,3751.1941666666667,0,1,1
1124,1,3,1,0,2162,1984,3,1816.3566666666666,0,1,0
1125,1,2,1,0,399,1968,1,2165.7770833333334,0,1,1
1126,1,2,0,0,3872,1979,3,914.2637500000001,0,1,1
1127,1,0,1,0,1815,1996,3,1601.6695833333333,0,1,0
1128,1,3,0,0,2481,1991,1,3401.607083333334,0,1,0
1129,2,1,0,0,4190,2007,3,1083.7070833333335,0,1,0
1130,0,0,1,0,520,1997,1,2323.07875,0,1,0
1131,1,0,1,0,5225,1945,1,2651.1691666666666,0,1,0
1132,1,3,1,0,4669,1998,1,962.4929166666667,0,1,0
1134,1,0,1,0,206,1985,2,2407.2025,0,1,1
1135,1,3,1,0,65,2005,1,3687.2358333333336,0,1,0
1136,1,3,0,0,235,2007,3,15.726279166666666,0,1,1
1137,1,3,0,0,4746,2003,1,5321.097916666667,0,0,0
1138,1,3,1,1,500,2002,4,3655.1975,0,1,0
1139,1,3,0,0,4493,2013,1,4011.6749999999997,0,1,0
1140,1,1,1,0,25255,2001,1,6543.097083333333,0,1,0
1141,1,0,1,0,5819,2003,2,3007.918333333333,0,1,0
1142,2,3,1,0,3544,1914,2,4504.3983333333335,0,1,0
1143,3,3,1,0,1713,2015,1,399.4358333333333,0,0,1
1145,1,2,0,0,710,1928,1,3845.43125,0,1,1
1146,2,3,0,0,493,1954,4,1356.7545833333334,0,1,0
1147,3,3,0,0,439,1983,4,11.526916666666667,0,1,0
1148,2,0,1,0,2507,1998,4,3750.0320833333335,0,1,0
1149,1,0,0,0,1203,2007,1,4813.662499999999,0,1,0
1150,1,3,0,0,2836,2010,2,2398.5670833333334,0,0,0
1151,1,3,1,0,4202,2000,1,4694.84875,0,1,0
1152,3,0,0,0,4668,1995,2,21.9138,0,1,1
1153,2,3,0,0,3443,1985,4,22.511704166666664,0,1,1
1154,1,3,0,0,1996,2005,1,6591.665,0,1,0
1156,1,1,1,1,2292,1984,4,3454.4950000000003,0,1,0
1157,2,0,0,1,2991,2001,3,3665.3445833333335,0,1,0
1158,1,2,1,0,711,1978,2,5.953133333333334,0,1,1
1159,1,0,0,0,886,1993,1,26.561966666666667,0,1,0
1160,2,3,1,1,1733,2013,4,305.98541666666665,0,1,0
1161,4,2,0,0,4332,2005,2,4593.375,0,1,1
1162,2,2,0,0,4068,2011,3,2373.872083333333,0,1,1
1163,1,3,1,0,5617,1980,2,4914.567083333333,0,1,0
1164,1,0,1,0,3725,1993,1,5616.287916666667,0,1,0
1165,1,3,1,0,5388,2006,4,513.1816666666667,0,1,0
1167,1,0,1,0,537,1996,3,2946.8916666666664,0,1,1
1168,3,0,0,0,2494,1977,2,1.7399583333333333,0,1,1
1169,2,3,1,1,581,1873,2,5356.6554166666665,0,1,0
1170,2,3,0,0,3977,1960,4,2143.977083333333,0,1,0
1171,1,2,1,0,558,1994,1,3168.7166666666667,0,1,1
1172,1,0,1,0,763,1986,3,2862.8904166666666,0,1,1
1173,1,0,1,0,1336,2003,2,1722.7124999999999,0,1,0
1174,1,1,0,0,563,1984,2,492.8570833333333,0,1,0
1175,5,0,0,0,2316,2002,4,2638.0829166666667,0,1,1
1176,1,0,1,0,3232,2005,3,4719.519166666667,0,1,1
1178,3,3,1,0,3881,2007,1,276.96625,0,1,0
1179,1,0,0,0,1478,1834,2,6033.599999999999,0,1,1
1180,1,3,0,0,3901,1911,4,5281.0075,0,1,1
1181,2,0,0,0,3674,1994,2,2449.367083333333,0,1,0
1182,2,3,1,1,778,1987,2,3543.870833333333,0,1,0
1183,1,0,1,0,1882,2000,2,5255.102916666667,0,1,0
1184,4,2,0,0,2644,2000,2,636.8141666666667,0,1,1
1185,1,0,1,0,2511,1848,3,6129.927083333333,0,1,1
1186,1,2,1,0,6170,1999,2,7294.715,0,1,1
1187,1,2,0,1,26592,1984,4,4260.6016666666665,0,1,1
1189,2,0,0,0,2825,1996,3,2825.5916666666667,0,1,1
1190,1,0,1,1,932,2001,4,6334.113333333334,0,1,0
1191,1,0,0,0,779,1880,2,2465.32625,0,1,1
1192,1,0,0,0,2198,1984,3,6197.045416666667,0,1,0
1193,2,0,0,0,2913,2001,2,447.2829166666667,0,1,1
1194,3,3,1,0,4802,1943,3,6006.51125,0,0,1
1195,1,3,1,0,352,1995,2,10895.67375,0,0,0
1196,2,0,0,1,1003,1997,2,2017.8404166666667,0,1,0
1197,3,2,1,0,385,1824,2,2.4331416666666668,0,1,1
1198,1,2,0,0,4444,2011,1,3376.9575,0,1,1
1200,1,3,1,0,216,2011,1,2163.9079166666666,0,1,0
1201,1,3,0,0,3006,2004,3,2744.40375,0,1,1
1202,3,3,1,0,691,1992,1,6142.935416666667,0,1,0
1203,1,3,0,0,1169,2001,1,9995.607083333334,0,0,0
1204,1,0,1,0,2113,1966,3,1864.0562499999999,0,1,0
1205,2,3,1,0,1704,1971,1,4076.6029166666667,0,1,0
1206,1,0,1,0,4436,2003,1,4.655833333333333,0,1,1
1207,1,2,1,0,826,2005,2,40.67930833333333,0,1,1
1208,1,0,1,0,3197,1998,3,3456.192916666667,0,1,0
1209,1,2,1,0,214,2001,3,348.27833333333336,0,1,1
1211,3,3,0,0,2782,2003,2,1871.1958333333332,0,1,0
1212,0,1,1,0,2004,1913,0,1359.9370833333335,0,1,0
1213,1,2,1,0,1156,2004,2,20.128545833333334,0,1,1
1214,1,0,1,0,1883,2006,2,3445.130833333333,0,1,0
1215,1,3,0,0,477,1996,2,3057.5279166666664,0,1,0
1216,1,3,1,0,1663,1999,3,609.1304166666666,0,1,0
1217,1,3,1,0,1048,1987,2,841.5829166666667,0,1,0
1218,1,2,1,0,3768,1984,1,5025.386666666666,0,1,1
1219,1,0,1,0,2639,2015,2,5130.002083333334,0,1,0
1220,1,3,1,0,763,1998,3,1580.7641666666666,0,1,0
1222,1,3,1,0,1870,1998,1,11.460945833333334,0,1,0
1223,1,0,0,1,3326,1904,3,2694.1766666666667,0,1,0
1224,1,3,0,0,3425,2005,1,5450.738333333334,0,1,0
1225,1,3,1,1,2401,2004,2,2266.693333333333,0,1,0
1226,1,3,1,0,2539,1993,4,19.12118333333333,0,1,0
1227,1,3,0,0,1626,1982,2,2710.818333333333,0,1,0
1228,1,0,0,0,32,1975,4,3244.68375,0,1,0
1229,2,2,1,0,1219,2011,4,3719.771666666667,0,1,1
1230,1,2,0,0,2113,1863,1,3421.4187500000003,0,1,1
1231,3,0,1,0,2617,2005,3,720.7504166666666,0,1,1
1234,1,3,1,0,4028,2003,2,2175.585,0,1,0
1235,2,2,1,0,2685,2008,3,2192.23875,0,1,1
1236,2,0,0,0,2879,1981,3,4621.072916666667,0,1,0
1237,3,3,0,0,1103,1977,3,4701.557916666667,0,1,1
1238,1,3,0,0,3704,2001,2,3321.485,0,0,0
1239,1,0,1,0,2405,1999,1,5087.854583333333,0,1,1
1240,1,3,0,0,580,2007,4,4.384166666666666,0,1,1
1241,1,0,0,0,1410,2007,2,2942.8658333333333,0,1,1
1242,3,0,0,0,306,1989,4,4685.879166666667,0,1,0
1243,1,2,1,0,4348,2007,3,4192.88,0,1,1
1245,2,2,0,0,5284,1997,2,1959.8808333333334,0,1,1
1246,1,1,1,0,1399,1883,2,2177.5991666666664,0,1,0
1247,3,0,1,1,987,1961,3,2678.30375,0,1,1
1248,1,0,1,0,1498,2005,3,1171.6187499999999,0,1,1
